video number, frame number, cell number of x, cell number of y,KM1,KM2,KM3,KM4,KM5,KM6,KM7
10R.mp4,17,3,3,-393.982425,621.827146,-128.681379,-49.246924,-43.538136,-9.399780,17.101728
10R.mp4,17,3,4,-450.772502,822.113157,10.350985,-18.642110,13.387839,5.664344,0.244879
10R.mp4,17,4,1,-441.447777,811.046592,10.185256,-35.328020,26.982215,6.686535,0.748025
10R.mp4,17,4,2,-564.939400,510.607884,-49.314181,-22.078915,-22.726106,-1.198084,2.925865
10R.mp4,17,4,3,-587.550664,392.000655,-64.776200,-40.090562,-49.997222,-44.061600,21.239802
10R.mp4,17,4,4,-501.028971,740.686763,11.817353,-17.561098,9.408250,5.400718,0.286956
10R.mp4,18,1,1,-285.958783,793.800028,3.344361,-201.702962,153.351008,9.017825,7.685678
10R.mp4,18,1,2,-346.204318,889.586287,2.687922,-62.488722,30.999357,-5.664502,-8.373500
10R.mp4,18,1,3,-371.965856,794.757803,-6.890727,-70.836005,9.683638,-18.986966,-12.459112
10R.mp4,18,1,4,-366.227818,884.888741,6.899119,-63.079040,47.861944,5.239953,0.543903
10R.mp4,18,2,1,-269.011063,908.786500,2.611174,-147.046463,112.370132,6.224984,6.358701
10R.mp4,18,2,2,-309.299042,822.127864,-18.218796,-126.401036,73.597484,-15.753630,12.887249
10R.mp4,18,2,3,-321.499676,769.451746,-43.338740,-112.425529,18.454629,-44.344319,24.282989
10R.mp4,18,2,4,-258.967378,952.770076,2.176387,-129.459465,99.127053,5.131480,5.671380
10R.mp4,18,3,1,-400.997813,924.166521,8.176975,-4.426741,2.906405,3.474228,-0.091213
10R.mp4,18,3,2,-395.561489,682.803500,-106.879987,-41.075929,-53.892207,-4.953883,16.516833
10R.mp4,18,3,3,-394.442771,623.767611,-127.533634,-48.700265,-42.944478,-9.290046,16.896733
10R.mp4,18,3,4,-450.772502,822.113157,10.350985,-18.642110,13.387839,5.664344,0.244879
10R.mp4,18,4,1,-440.731185,812.263892,10.153916,-35.281892,26.951173,6.662022,0.749859
10R.mp4,18,4,2,-564.939400,510.607884,-49.314181,-22.078915,-22.726106,-1.198084,2.925865
10R.mp4,18,4,3,-589.234083,390.487070,-64.702351,-39.351903,-50.564695,-44.041512,21.199843
10R.mp4,18,4,4,-500.312380,741.904063,11.786012,-17.514971,9.377207,5.376205,0.288789
10R.mp4,19,1,1,-286.459257,795.642056,3.366697,-200.041131,152.091890,8.959951,7.613095
10R.mp4,19,1,2,-352.862621,879.605442,3.479911,-62.023698,32.363585,-4.388373,-9.317247
10R.mp4,19,1,3,-366.389505,801.534800,-4.477000,-72.936145,12.734653,-19.651499,-8.058154
10R.mp4,19,1,4,-366.227818,884.888741,6.899119,-63.079040,47.861944,5.239953,0.543903
10R.mp4,19,2,1,-269.011063,908.786500,2.611174,-147.046463,112.370132,6.224984,6.358701
10R.mp4,19,2,2,-305.391981,827.453009,-20.690260,-126.722983,79.168926,-8.901026,10.846070
10R.mp4,19,2,3,-322.416599,773.339678,-44.213515,-109.200019,22.272598,-39.057609,22.198200
10R.mp4,19,2,4,-258.967378,952.770076,2.176387,-129.459465,99.127053,5.131480,5.671380
10R.mp4,19,3,1,-400.997813,924.166521,8.176975,-4.426741,2.906405,3.474228,-0.091213
10R.mp4,19,3,2,-395.561489,682.803500,-106.879987,-41.075929,-53.892207,-4.953883,16.516833
10R.mp4,19,3,3,-393.982425,621.827146,-128.681379,-49.246924,-43.538136,-9.399780,17.101728
10R.mp4,19,3,4,-450.772502,822.113157,10.350985,-18.642110,13.387839,5.664344,0.244879
10R.mp4,19,4,1,-441.447777,811.046592,10.185256,-35.328020,26.982215,6.686535,0.748025
10R.mp4,19,4,2,-564.939400,510.607884,-49.314181,-22.078915,-22.726106,-1.198084,2.925865
10R.mp4,19,4,3,-589.700438,388.348756,-64.682179,-40.228946,-49.904093,-43.988062,21.234301
10R.mp4,19,4,4,-501.028971,740.686763,11.817353,-17.561098,9.408250,5.400718,0.286956
10R.mp4,20,1,1,-279.259223,803.834711,3.051128,-202.118726,153.701181,8.826148,7.738473
10R.mp4,20,1,2,-338.950142,893.894734,2.607352,-68.281565,36.307966,-5.089950,-8.438934
10R.mp4,20,1,3,-357.362223,811.547896,-3.784053,-77.948074,22.321162,-15.688312,-15.357592
10R.mp4,20,1,4,-372.426904,873.012029,7.170015,-64.325107,48.770888,5.489504,0.563691
10R.mp4,20,2,1,-264.711514,916.090298,2.423131,-146.769695,112.183875,6.077908,6.369703
10R.mp4,20,2,2,-303.795859,836.918675,-19.750952,-121.595245,77.048529,-11.385467,10.763432
10R.mp4,20,2,3,-318.576736,766.313243,-43.584470,-117.795162,19.878529,-44.702846,25.027309
10R.mp4,20,2,4,-254.952185,964.975230,2.001676,-125.812908,96.391518,4.844144,5.539050
10R.mp4,20,3,1,-401.796320,934.940166,8.460485,2.799388,-1.632258,3.755299,-0.647855
10R.mp4,20,3,2,-376.367961,720.871560,-104.841038,-40.200524,-52.297096,-4.132307,15.980031
10R.mp4,20,3,3,-377.303037,665.029271,-130.324170,-38.959551,-44.965236,-4.977470,14.812410
10R.mp4,20,3,4,-414.351409,927.058192,8.765256,10.807119,-8.682702,3.218579,-0.802757
10R.mp4,20,4,1,-416.740110,866.464205,8.860322,-24.921636,18.317545,4.875157,0.688478
10R.mp4,20,4,2,-553.951192,544.211145,-48.325219,-12.737441,-19.636702,2.026858,0.835009
10R.mp4,20,4,3,-579.342295,416.648044,-67.293677,-37.602054,-55.521061,-34.068340,18.036303
10R.mp4,20,4,4,-465.099358,820.582581,10.494544,-3.829625,0.002162,4.147834,-0.841702
10R.mp4,21,1,1,-279.976147,802.663194,3.076181,-202.808834,154.471091,9.037364,8.647965
10R.mp4,21,1,2,-344.096992,905.512491,3.310401,-58.479052,31.576576,-3.672529,-6.380011
10R.mp4,21,1,3,-366.486032,787.140419,-5.593063,-91.336738,29.355943,-16.215380,-7.627457
10R.mp4,21,1,4,-370.277130,876.663928,7.075994,-64.186723,48.677760,5.415966,0.569192
10R.mp4,21,2,1,-271.081195,924.115296,2.704848,-135.321389,103.494220,5.770842,5.854288
10R.mp4,21,2,2,-307.453791,822.560575,-18.795709,-124.901662,74.005770,-18.852029,13.131865
10R.mp4,21,2,3,-324.789293,755.876641,-45.529137,-120.704762,32.955748,-30.147150,20.861919
10R.mp4,21,2,4,-254.952185,964.975230,2.001676,-125.812908,96.391518,4.844144,5.539050
10R.mp4,21,3,1,-402.512912,933.722866,8.491826,2.753260,-1.601215,3.779812,-0.649689
10R.mp4,21,3,2,-380.908951,706.498078,-99.717508,-43.637495,-47.024642,-13.556984,17.426151
10R.mp4,21,3,3,-383.745444,645.963133,-130.783467,-43.419351,-44.414772,-6.305794,15.711046
10R.mp4,21,3,4,-421.232968,909.983838,9.065329,6.976049,-5.822995,3.603966,-0.677762
10R.mp4,21,4,1,-421.653893,846.002080,9.073213,-32.861155,24.294004,5.380716,0.996764
10R.mp4,21,4,2,-551.471730,534.954152,-49.309321,-22.216929,-16.658852,2.550132,2.820097
10R.mp4,21,4,3,-566.986670,419.997454,-70.431592,-43.445849,-58.458610,-39.933412,21.067321
10R.mp4,21,4,4,-483.446380,784.031431,11.296065,-8.398741,3.358554,4.925423,-0.746047
10R.mp4,22,1,1,-280.043388,810.486531,3.099372,-195.799147,148.415051,8.254606,5.699907
10R.mp4,22,1,2,-336.756685,908.591707,1.242892,-63.447808,29.625572,-7.239658,-1.741520
10R.mp4,22,1,3,-365.424870,807.015201,-4.204269,-89.747146,29.542848,-16.475158,0.357420
10R.mp4,22,1,4,-362.713098,898.935923,6.746744,-57.770651,43.867291,4.894743,0.338991
10R.mp4,22,2,1,-259.570209,966.553130,2.205216,-120.181011,92.108776,4.739636,5.277675
10R.mp4,22,2,2,-291.405804,844.398499,-20.753039,-127.700919,73.531084,-17.599869,13.457741
10R.mp4,22,2,3,-340.822338,755.908431,-36.358788,-113.711996,45.500495,-22.516710,16.351235
10R.mp4,22,2,4,-252.165462,950.863733,1.876662,-137.491853,105.236386,5.273773,6.045297
10R.mp4,22,3,1,-375.689589,996.772720,7.075033,15.836902,-12.278733,1.783572,-0.810775
10R.mp4,22,3,2,-379.403034,731.865307,-102.546124,-30.770162,-62.043863,-9.231276,16.828840
10R.mp4,22,3,3,-380.662353,661.925173,-133.823954,-38.338681,-50.831882,0.499364,14.636193
10R.mp4,22,3,4,-422.814031,896.529227,9.132686,0.098085,-0.631309,3.958024,-0.396599
10R.mp4,22,4,1,-411.576090,886.005315,8.636262,-17.813033,12.970646,4.398535,0.416484
10R.mp4,22,4,2,-538.145455,567.103061,-47.631706,-17.223099,-19.076365,0.052819,3.764180
10R.mp4,22,4,3,-576.254740,420.504679,-70.327023,-36.580720,-56.317613,-31.067213,17.984427
10R.mp4,22,4,4,-484.879520,781.596616,11.359859,-8.396983,3.495001,5.064548,-0.261968
10R.mp4,23,1,1,-286.923619,793.229050,3.424596,-197.054299,148.319289,7.893177,2.179598
10R.mp4,23,1,2,-336.389154,902.828928,-0.815828,-71.855148,30.251244,-10.439430,6.641760
10R.mp4,23,1,3,-370.865962,766.105866,-8.708245,-96.966617,12.106386,-30.670320,0.813306
10R.mp4,23,1,4,-364.646755,898.343352,6.831762,-56.201076,42.670258,4.885894,0.262740
10R.mp4,23,2,1,-259.081139,937.769722,2.178899,-138.784048,106.176373,5.547837,6.063251
10R.mp4,23,2,2,-313.929250,821.098155,-14.907640,-125.550800,81.372324,-10.915090,10.661959
10R.mp4,23,2,3,-332.667427,780.737994,-29.568463,-108.431551,52.610822,-27.542091,15.262733
10R.mp4,23,2,4,-252.381579,947.804406,1.885666,-139.199812,106.526547,5.356160,6.116046
10R.mp4,23,3,1,-402.567471,937.653289,8.248312,5.636501,-4.710388,3.077960,-0.523044
10R.mp4,23,3,2,-389.247673,699.007282,-102.763125,-42.228071,-51.601132,-5.127447,16.383257
10R.mp4,23,3,3,-386.341607,627.992306,-133.547036,-50.691779,-44.474589,-5.542323,16.803111
10R.mp4,23,3,4,-431.128773,877.020274,9.495440,-3.825240,2.290483,4.392436,-0.275271
10R.mp4,23,4,1,-423.303194,840.508153,9.144898,-34.661370,25.646251,5.512127,1.063846
10R.mp4,23,4,2,-545.266038,546.922528,-48.195048,-23.932460,-18.244237,0.754498,5.582097
10R.mp4,23,4,3,-594.188767,377.918745,-69.775849,-43.484039,-53.839215,-35.128070,20.430947
10R.mp4,23,4,4,-494.140650,761.841296,12.010799,-11.879888,7.007731,6.085064,-0.412452
10R.mp4,24,1,1,-278.173371,787.747672,2.810875,-206.918832,154.139319,7.005003,0.236516
10R.mp4,24,1,2,-333.511564,922.494671,-2.178379,-61.268200,17.869353,-13.719774,8.336980
10R.mp4,24,1,3,-391.194539,744.031209,-14.293116,-91.529394,8.623657,-26.261186,8.103376
10R.mp4,24,1,4,-347.356611,888.538794,6.087981,-77.719897,58.276268,4.821776,-1.393112
10R.mp4,24,2,1,-266.235650,952.538105,2.496284,-122.304121,93.678322,5.042637,5.331920
10R.mp4,24,2,2,-315.564784,838.554310,-13.315078,-113.859273,70.770865,-15.129786,11.105197
10R.mp4,24,2,3,-316.690584,795.827255,-27.638313,-118.428832,61.480131,-26.714249,15.414903
10R.mp4,24,2,4,-249.378738,936.752236,1.751648,-149.170798,114.081254,5.703403,6.551544
10R.mp4,24,3,1,-389.689266,959.514766,7.438505,6.811171,-6.458612,2.046204,-0.256350
10R.mp4,24,3,2,-371.456337,749.517049,-95.967438,-31.986501,-59.699676,-15.404912,17.776055
10R.mp4,24,3,3,-387.297886,623.789604,-131.386592,-49.095014,-35.165595,-9.059995,15.719972
10R.mp4,24,3,4,-439.295635,868.531333,9.853518,-0.962857,0.082675,4.521815,-0.438775
10R.mp4,24,4,1,-417.672819,862.187577,8.900666,-26.675723,19.638749,4.982056,0.757394
10R.mp4,24,4,2,-556.699736,543.676651,-44.301891,-19.596761,-22.197129,2.943719,4.115036
10R.mp4,24,4,3,-591.151850,385.708219,-71.650994,-43.476282,-62.776616,-35.207600,21.725060
10R.mp4,24,4,4,-491.140082,781.760767,12.128603,-2.715160,1.023693,6.161185,-1.030675
10R.mp4,25,1,1,-278.173371,787.747672,2.810875,-206.918832,154.139319,7.005003,0.236516
10R.mp4,25,1,2,-375.810104,850.625252,-1.207906,-63.124929,19.111917,-11.760508,8.615263
10R.mp4,25,1,3,-395.409714,736.467647,-12.424318,-87.076260,5.727289,-26.542384,-1.132922
10R.mp4,25,1,4,-347.356611,888.538794,6.087981,-77.719897,58.276268,4.821776,-1.393112
10R.mp4,25,2,1,-266.235650,952.538105,2.496284,-122.304121,93.678322,5.042637,5.331920
10R.mp4,25,2,2,-309.311138,846.500598,-13.342461,-115.496447,72.971094,-14.677485,10.958764
10R.mp4,25,2,3,-309.588193,797.138334,-28.860203,-124.207434,71.896641,-21.438589,12.867122
10R.mp4,25,2,4,-249.378738,936.752236,1.751648,-149.170798,114.081254,5.703403,6.551544
10R.mp4,25,3,1,-389.689266,959.514766,7.438505,6.811171,-6.458612,2.046204,-0.256350
10R.mp4,25,3,2,-371.456337,749.517049,-95.967438,-31.986501,-59.699676,-15.404912,17.776055
10R.mp4,25,3,3,-389.022143,605.956502,-136.716363,-51.983202,-32.735337,-8.466409,15.724433
10R.mp4,25,3,4,-439.295635,868.531333,9.853518,-0.962857,0.082675,4.521815,-0.438775
10R.mp4,25,4,1,-416.976669,863.354958,8.623648,-26.285229,18.418253,4.367015,0.992914
10R.mp4,25,4,2,-556.192500,545.914802,-43.830708,-19.408451,-20.478823,4.071326,3.613206
10R.mp4,25,4,3,-589.016235,385.318352,-71.113666,-43.922995,-59.885994,-38.109454,21.873556
10R.mp4,25,4,4,-494.723039,775.674268,12.285306,-2.945800,1.178907,6.283748,-1.039843
10R.mp4,26,1,1,-275.853002,771.497861,2.706033,-219.474821,163.644789,7.488082,0.777220
10R.mp4,26,1,2,-372.982227,867.450471,-1.837872,-53.478066,15.706968,-8.864059,4.684267
10R.mp4,26,1,3,-405.912103,718.437899,-7.686556,-87.507609,13.577538,-22.518782,-10.097603
10R.mp4,26,1,4,-348.175891,899.308302,6.119526,-70.793381,53.287019,4.699022,-0.804742
10R.mp4,26,2,1,-262.652693,958.624603,2.339582,-122.073482,93.523108,4.920073,5.341089
10R.mp4,26,2,2,-309.104563,830.731887,-12.484446,-127.505808,83.116419,-12.353202,10.975085
10R.mp4,26,2,3,-309.686294,802.299961,-24.715772,-120.699204,78.173002,-19.862241,6.256743
10R.mp4,26,2,4,-250.413804,944.416635,1.798485,-143.308262,109.643299,5.476332,6.299337
10R.mp4,26,3,1,-417.413452,919.179583,9.145300,8.570281,-6.078916,3.989544,-0.973028
10R.mp4,26,3,2,-377.207540,751.871134,-91.414009,-30.366481,-67.578528,-18.516222,19.281654
10R.mp4,26,3,3,-379.912876,625.359491,-139.216686,-45.268968,-43.472327,-13.728027,17.221503
10R.mp4,26,3,4,-434.481934,869.962842,9.395296,-4.542428,1.885803,3.953408,-0.014462
10R.mp4,26,4,1,-427.386625,836.263682,9.323937,-33.230179,24.542347,5.576817,0.982095
10R.mp4,26,4,2,-544.025932,574.709167,-41.222873,-13.523481,-19.625820,1.231366,2.056414
10R.mp4,26,4,3,-591.155000,385.516470,-67.820412,-43.364981,-68.814504,-41.945004,20.577261
10R.mp4,26,4,4,-478.923619,798.428955,11.598825,-3.919894,1.602457,5.578990,-2.291533
10R.mp4,27,1,1,-275.853002,771.497861,2.706033,-219.474821,163.644789,7.488082,0.777220
10R.mp4,27,1,2,-388.465200,812.586845,-0.628160,-68.445881,27.034785,-7.671388,-1.453443
10R.mp4,27,1,3,-407.743973,682.493283,-7.040812,-100.729944,22.689649,-22.433847,-19.674567
10R.mp4,27,1,4,-354.158860,890.490918,6.381418,-70.331489,52.905802,4.866187,-0.855703
10R.mp4,27,2,1,-262.937048,963.525959,2.352914,-118.703692,90.973830,4.779813,5.197757
10R.mp4,27,2,2,-309.799960,829.565907,-12.841480,-127.469865,84.863046,-10.724713,10.404606
10R.mp4,27,2,3,-315.369875,772.215727,-23.402170,-129.529078,79.216515,-27.077582,5.061808
10R.mp4,27,2,4,-249.196739,943.791906,1.744808,-144.923965,110.871374,5.509693,6.373754
10R.mp4,27,3,1,-417.413452,919.179583,9.145300,8.570281,-6.078916,3.989544,-0.973028
10R.mp4,27,3,2,-383.615355,741.055187,-88.752029,-31.452522,-63.105343,-19.779178,18.990536
10R.mp4,27,3,3,-387.389705,609.930093,-143.940582,-41.860584,-41.268940,-9.896748,15.620468
10R.mp4,27,3,4,-434.481934,869.962842,9.395296,-4.542428,1.885803,3.953408,-0.014462
10R.mp4,27,4,1,-432.971477,837.545296,9.569985,-26.813494,19.661089,5.467885,0.682594
10R.mp4,27,4,2,-559.988755,544.876448,-40.899154,-17.461341,-19.330417,3.081289,2.330296
10R.mp4,27,4,3,-596.201483,360.805552,-69.737116,-48.223327,-61.732244,-45.131512,22.347690
10R.mp4,27,4,4,-468.925457,819.451493,11.162222,-0.735229,-0.751862,5.124489,-2.372901
10R.mp4,28,1,1,-271.679564,767.648437,2.793495,-223.752211,166.822118,7.489752,-2.805936
10R.mp4,28,1,2,-383.721085,810.756590,1.357440,-68.372596,29.433520,-6.827105,-10.756402
10R.mp4,28,1,3,-388.597003,696.774830,-6.281563,-100.427522,24.474256,-21.873845,-34.041938
10R.mp4,28,1,4,-350.541783,892.597075,6.222551,-72.639724,54.670308,4.854947,-0.739494
10R.mp4,28,2,1,-261.390104,980.960913,2.287721,-109.286853,83.862424,4.314431,4.809553
10R.mp4,28,2,2,-322.085278,833.002056,-10.433266,-115.169064,79.293593,-9.036745,8.897717
10R.mp4,28,2,3,-305.746538,774.721059,-28.829009,-129.671693,79.042244,-22.910309,-2.290661
10R.mp4,28,2,4,-251.164514,947.179677,1.831990,-140.815515,107.754622,5.389521,6.190463
10R.mp4,28,3,1,-407.233292,947.241792,8.701857,16.001780,-11.643116,3.341334,-1.232187
10R.mp4,28,3,2,-398.981307,725.852413,-84.975844,-31.931951,-57.773757,-12.726907,16.962467
10R.mp4,28,3,3,-385.190246,605.458650,-153.120555,-44.376920,-41.526108,2.722952,13.820665
10R.mp4,28,3,4,-433.617463,882.200154,9.359280,2.289408,-3.274840,3.623862,-0.297459
10R.mp4,28,4,1,-421.722131,853.962764,9.077541,-27.783406,20.454565,5.158069,0.782683
10R.mp4,28,4,2,-563.095353,553.163098,-38.143598,-11.296628,-18.408588,4.225300,0.944132
10R.mp4,28,4,3,-567.436432,397.431122,-74.769175,-53.480554,-61.657811,-40.725600,20.957574
10R.mp4,28,4,4,-465.078917,820.632499,10.740222,-4.173992,1.191616,4.738362,-1.075388
10R.mp4,29,1,1,-273.113079,765.259620,2.849888,-224.488446,167.623070,7.725481,-1.898277
10R.mp4,29,1,2,-368.137249,819.186226,1.859459,-70.785259,36.078834,-3.761284,-21.863314
10R.mp4,29,1,3,-379.292691,692.851592,-5.817706,-99.135027,22.405689,-22.935340,-48.692178
10R.mp4,29,1,4,-351.974966,890.162475,6.285232,-72.731980,54.732393,4.903972,-0.743161
10R.mp4,29,2,1,-267.373073,972.143529,2.549613,-108.824961,83.481208,4.481595,4.758591
10R.mp4,29,2,2,-334.018296,823.490468,-9.924984,-110.689667,77.559098,-4.507948,6.644158
10R.mp4,29,2,3,-302.274600,753.481607,-31.465096,-141.687584,84.732623,-23.588201,-2.828471
10R.mp4,29,2,4,-250.914278,946.258663,1.820821,-141.646431,108.384181,5.418458,6.226754
10R.mp4,29,3,1,-413.898733,933.226766,8.992926,13.878670,-10.073570,3.644334,-1.177941
10R.mp4,29,3,2,-395.572325,724.900742,-84.362015,-37.195345,-56.347136,-13.561804,17.773602
10R.mp4,29,3,3,-386.190294,601.111995,-151.437867,-43.388581,-37.989305,-2.351495,14.017019
10R.mp4,29,3,4,-433.617463,882.200154,9.359280,2.289408,-3.274840,3.623862,-0.297459
10R.mp4,29,4,1,-424.838734,850.014579,9.214071,-27.137003,19.949177,5.227183,0.739057
10R.mp4,29,4,2,-557.295891,554.938011,-37.130544,-16.858231,-15.869752,2.224950,1.842803
10R.mp4,29,4,3,-562.724394,402.780214,-76.111790,-52.014209,-60.108699,-42.721898,21.785892
10R.mp4,29,4,4,-478.409799,792.602448,11.322359,-8.420213,4.330708,5.344363,-0.966897
10R.mp4,30,1,1,-272.896961,768.318948,2.840884,-222.780487,166.332910,7.643095,-1.969027
10R.mp4,30,1,2,-340.336890,831.907106,1.891948,-78.438085,39.201395,-6.551124,-35.081781
10R.mp4,30,1,3,-336.033409,772.848474,-4.774233,-90.203619,16.654392,-25.706281,-50.403182
10R.mp4,30,1,4,-344.456458,889.473433,5.954167,-80.718239,60.810683,5.021753,-0.367410
10R.mp4,30,2,1,-263.972114,971.190358,2.399751,-112.841155,86.535874,4.552742,4.945550
10R.mp4,30,2,2,-347.795976,813.717562,-5.075245,-108.961917,80.523837,-1.836596,6.354149
10R.mp4,30,2,3,-331.103901,742.484992,-21.429653,-136.606479,77.194333,-19.031628,-1.558478
10R.mp4,30,2,4,-251.915225,949.942719,1.865494,-138.322769,105.865945,5.302710,6.081589
10R.mp4,30,3,1,-414.365087,931.088452,9.013098,13.001627,-9.412968,3.697784,-1.143483
10R.mp4,30,3,2,-391.705012,726.085885,-84.532050,-40.334496,-53.953071,-13.544107,17.926103
10R.mp4,30,3,3,-387.088903,600.848624,-156.194367,-44.511186,-41.566053,7.516949,12.988778
10R.mp4,30,3,4,-434.779968,878.894459,9.656471,1.021869,-1.393742,4.292353,-0.498521
10R.mp4,30,4,1,-425.771443,845.737952,9.254416,-28.891090,21.270381,5.334082,0.807972
10R.mp4,30,4,2,-563.240111,546.177749,-36.997750,-17.955792,-16.739214,4.210900,1.801630
10R.mp4,30,4,3,-573.197008,395.765751,-81.126988,-43.948977,-55.980652,-28.530564,16.287678
10R.mp4,30,4,4,-475.272713,796.600335,11.432620,-9.316969,6.099911,5.955877,-0.669210
10R.mp4,31,1,1,-272.896961,768.318948,2.840884,-222.780487,166.332910,7.643095,-1.969027
10R.mp4,31,1,2,-327.533541,834.097019,1.824627,-78.774856,35.670972,-9.820469,-41.991116
10R.mp4,31,1,3,-350.738015,831.824831,-6.754444,-64.715920,0.634649,-23.765734,-18.403813
10R.mp4,31,1,4,-344.092460,903.552772,5.940487,-72.224572,54.390922,4.634333,-0.722990
10R.mp4,31,2,1,-263.972114,971.190358,2.399751,-112.841155,86.535874,4.552742,4.945550
10R.mp4,31,2,2,-352.586588,804.140100,-6.353616,-111.512801,74.446936,-0.951139,7.565613
10R.mp4,31,2,3,-317.057604,738.183591,-20.267037,-114.803615,45.867724,-31.218304,-38.277600
10R.mp4,31,2,4,-253.096178,946.312413,1.954733,-135.382064,102.124387,4.260450,0.646258
10R.mp4,31,3,1,-417.663689,920.100597,9.156468,9.401197,-6.708475,3.960607,-1.009320
10R.mp4,31,3,2,-392.432641,724.861482,-82.728189,-40.839176,-54.398504,-16.667344,18.639931
10R.mp4,31,3,3,-383.898977,591.442482,-153.515511,-46.562586,-39.619183,-8.712543,15.950417
10R.mp4,31,3,4,-436.929743,875.242560,9.750492,0.883486,-1.300614,4.365891,-0.504023
10R.mp4,31,4,1,-435.323691,826.803809,9.425169,-30.854345,21.774644,5.144604,1.088569
10R.mp4,31,4,2,-566.823068,540.091250,-36.841048,-18.186432,-16.584000,4.333464,1.792461
10R.mp4,31,4,3,-576.032776,390.990686,-79.371803,-44.854337,-53.427920,-29.385758,16.193673
10R.mp4,31,4,4,-476.705896,794.165736,11.495301,-9.409225,6.161996,6.004902,-0.672878
10R.mp4,32,1,1,-263.012228,774.295350,2.413081,-228.276425,170.289043,7.418247,-2.569849
10R.mp4,32,1,2,-320.179210,909.304085,1.193804,-72.303443,38.533792,-5.575464,-14.677334
10R.mp4,32,1,3,-361.752076,830.938660,-5.461858,-59.802860,3.722832,-18.893919,-18.855311
10R.mp4,32,1,4,-338.507276,902.225376,5.700726,-77.997278,58.533313,4.556561,-1.334815
10R.mp4,32,2,1,-262.254576,968.723601,2.323738,-116.118689,89.023067,4.643977,5.092550
10R.mp4,32,2,2,-338.961766,806.011812,-6.362826,-88.104102,47.997290,-6.270265,-32.168266
10R.mp4,32,2,3,-334.404239,730.171651,-13.449484,-112.639050,34.770880,-29.515436,-42.749100
10R.mp4,32,2,4,-256.430559,939.533811,2.068829,-139.663516,106.603496,5.345469,5.230010
10R.mp4,32,3,1,-412.633871,924.591435,8.689243,7.529585,-6.195509,3.309814,-0.655757
10R.mp4,32,3,2,-397.825375,726.555351,-82.029963,-38.360398,-51.491487,-8.689490,16.333714
10R.mp4,32,3,3,-379.356182,585.596034,-158.869960,-50.929290,-38.498576,-5.851788,16.000410
10R.mp4,32,3,4,-432.671075,882.446521,9.071094,1.848987,-3.865778,3.037758,-0.025648
