video number, frame number, cell number of x, cell number of y, source, blockw, blockh, srcx, srcy, dstx, dsty
5R.mp4 ,28 ,3 ,3 ,-1 ,16 ,16 ,120 ,88, 120 ,88
5R.mp4 ,28 ,3 ,3 ,1 ,16 ,16 ,120 ,88, 120 ,88
5R.mp4 ,28 ,4 ,3 ,-1 ,16 ,16 ,136 ,88, 136 ,88
5R.mp4 ,28 ,4 ,3 ,1 ,16 ,16 ,136 ,88, 136 ,88
5R.mp4 ,28 ,4 ,3 ,1 ,16 ,16 ,152 ,88, 152 ,88
5R.mp4 ,28 ,1 ,4 ,1 ,16 ,16 ,8 ,104, 8 ,104
5R.mp4 ,28 ,1 ,4 ,1 ,16 ,16 ,24 ,104, 24 ,104
5R.mp4 ,28 ,1 ,4 ,1 ,16 ,16 ,40 ,104, 40 ,104
5R.mp4 ,28 ,2 ,4 ,1 ,16 ,16 ,56 ,104, 56 ,104
5R.mp4 ,28 ,2 ,4 ,1 ,16 ,16 ,72 ,104, 72 ,104
5R.mp4 ,28 ,3 ,4 ,1 ,16 ,16 ,88 ,104, 88 ,104
5R.mp4 ,28 ,3 ,4 ,-1 ,16 ,16 ,104 ,104, 104 ,104
5R.mp4 ,28 ,3 ,4 ,1 ,16 ,16 ,104 ,104, 104 ,104
5R.mp4 ,28 ,3 ,4 ,-1 ,16 ,16 ,120 ,104, 120 ,104
5R.mp4 ,28 ,3 ,4 ,1 ,16 ,16 ,120 ,104, 120 ,104
5R.mp4 ,28 ,4 ,4 ,-1 ,16 ,16 ,136 ,104, 136 ,104
5R.mp4 ,28 ,4 ,4 ,1 ,16 ,16 ,136 ,104, 136 ,104
5R.mp4 ,28 ,4 ,4 ,1 ,16 ,16 ,152 ,104, 152 ,104
5R.mp4 ,28 ,1 ,4 ,1 ,16 ,16 ,8 ,120, 8 ,120
5R.mp4 ,28 ,1 ,4 ,1 ,16 ,16 ,24 ,120, 24 ,120
5R.mp4 ,28 ,1 ,4 ,1 ,16 ,16 ,40 ,120, 40 ,120
5R.mp4 ,28 ,2 ,4 ,1 ,16 ,16 ,56 ,120, 56 ,120
5R.mp4 ,28 ,2 ,4 ,1 ,16 ,16 ,72 ,120, 72 ,120
5R.mp4 ,28 ,3 ,4 ,-1 ,16 ,16 ,88 ,120, 88 ,120
5R.mp4 ,28 ,3 ,4 ,1 ,16 ,16 ,88 ,120, 88 ,120
5R.mp4 ,28 ,3 ,4 ,1 ,16 ,16 ,104 ,120, 104 ,120
5R.mp4 ,28 ,3 ,4 ,-1 ,16 ,16 ,120 ,120, 120 ,120
5R.mp4 ,28 ,3 ,4 ,1 ,16 ,16 ,120 ,120, 120 ,120
5R.mp4 ,28 ,4 ,4 ,-1 ,16 ,16 ,136 ,120, 136 ,120
5R.mp4 ,28 ,4 ,4 ,1 ,16 ,16 ,136 ,120, 136 ,120
5R.mp4 ,28 ,4 ,4 ,-1 ,16 ,16 ,152 ,120, 152 ,120
5R.mp4 ,28 ,4 ,4 ,1 ,16 ,16 ,152 ,120, 152 ,120
5R.mp4 ,29 ,1 ,1 ,-1 ,16 ,16 ,8 ,8, 8 ,8
5R.mp4 ,29 ,1 ,1 ,-1 ,16 ,16 ,24 ,8, 24 ,8
5R.mp4 ,29 ,1 ,1 ,-1 ,16 ,16 ,40 ,8, 40 ,8
5R.mp4 ,29 ,2 ,1 ,-1 ,16 ,16 ,56 ,8, 56 ,8
5R.mp4 ,29 ,2 ,1 ,-1 ,16 ,16 ,72 ,8, 72 ,8
5R.mp4 ,29 ,3 ,1 ,-1 ,16 ,16 ,88 ,8, 88 ,8
5R.mp4 ,29 ,3 ,1 ,-1 ,16 ,16 ,104 ,8, 104 ,8
5R.mp4 ,29 ,3 ,1 ,-1 ,16 ,16 ,120 ,8, 120 ,8
5R.mp4 ,29 ,4 ,1 ,-1 ,16 ,16 ,136 ,8, 136 ,8
5R.mp4 ,29 ,4 ,1 ,-1 ,16 ,16 ,152 ,8, 152 ,8
5R.mp4 ,29 ,1 ,1 ,-1 ,16 ,16 ,8 ,24, 8 ,24
5R.mp4 ,29 ,1 ,1 ,-1 ,16 ,16 ,24 ,24, 24 ,24
5R.mp4 ,29 ,1 ,1 ,-1 ,16 ,16 ,40 ,24, 40 ,24
5R.mp4 ,29 ,3 ,1 ,-1 ,16 ,8 ,88 ,20, 88 ,20
5R.mp4 ,29 ,3 ,1 ,-1 ,16 ,8 ,88 ,28, 88 ,28
5R.mp4 ,29 ,3 ,1 ,-1 ,8 ,8 ,100 ,20, 100 ,20
5R.mp4 ,29 ,3 ,1 ,-1 ,8 ,8 ,108 ,20, 108 ,20
5R.mp4 ,29 ,3 ,1 ,-1 ,8 ,8 ,100 ,28, 100 ,28
5R.mp4 ,29 ,3 ,1 ,-1 ,8 ,8 ,109 ,22, 108 ,28
5R.mp4 ,29 ,4 ,1 ,-1 ,16 ,16 ,136 ,24, 136 ,24
5R.mp4 ,29 ,4 ,1 ,-1 ,16 ,16 ,152 ,24, 152 ,24
5R.mp4 ,29 ,1 ,2 ,-1 ,16 ,16 ,8 ,40, 8 ,40
5R.mp4 ,29 ,1 ,2 ,-1 ,16 ,16 ,24 ,40, 24 ,40
5R.mp4 ,29 ,1 ,2 ,-1 ,16 ,16 ,40 ,40, 40 ,40
5R.mp4 ,29 ,2 ,2 ,-1 ,16 ,16 ,56 ,40, 56 ,40
5R.mp4 ,29 ,3 ,2 ,-1 ,16 ,16 ,88 ,40, 88 ,40
5R.mp4 ,29 ,3 ,2 ,-1 ,8 ,8 ,100 ,35, 100 ,36
5R.mp4 ,29 ,3 ,2 ,-1 ,8 ,8 ,105 ,35, 108 ,36
5R.mp4 ,29 ,3 ,2 ,-1 ,8 ,8 ,100 ,44, 100 ,44
5R.mp4 ,29 ,3 ,2 ,-1 ,8 ,8 ,108 ,44, 108 ,44
5R.mp4 ,29 ,3 ,2 ,-1 ,16 ,8 ,111 ,36, 120 ,36
5R.mp4 ,29 ,3 ,2 ,-1 ,16 ,8 ,120 ,44, 120 ,44
5R.mp4 ,29 ,4 ,2 ,-1 ,16 ,16 ,136 ,40, 136 ,40
5R.mp4 ,29 ,4 ,2 ,-1 ,16 ,16 ,152 ,40, 152 ,40
5R.mp4 ,29 ,1 ,2 ,-1 ,16 ,16 ,8 ,56, 8 ,56
5R.mp4 ,29 ,1 ,2 ,-1 ,16 ,16 ,24 ,56, 24 ,56
5R.mp4 ,29 ,1 ,2 ,-1 ,16 ,16 ,40 ,56, 40 ,56
5R.mp4 ,29 ,2 ,2 ,-1 ,16 ,16 ,56 ,56, 56 ,56
5R.mp4 ,29 ,2 ,2 ,-1 ,16 ,16 ,72 ,56, 72 ,56
5R.mp4 ,29 ,3 ,2 ,-1 ,16 ,16 ,88 ,56, 88 ,56
5R.mp4 ,29 ,3 ,2 ,-1 ,16 ,8 ,104 ,52, 104 ,52
5R.mp4 ,29 ,3 ,2 ,-1 ,16 ,8 ,104 ,60, 104 ,60
5R.mp4 ,29 ,3 ,2 ,-1 ,16 ,16 ,120 ,56, 120 ,56
5R.mp4 ,29 ,4 ,2 ,-1 ,16 ,16 ,136 ,56, 136 ,56
5R.mp4 ,29 ,4 ,2 ,-1 ,16 ,16 ,152 ,56, 152 ,56
5R.mp4 ,29 ,1 ,3 ,-1 ,16 ,16 ,8 ,72, 8 ,72
5R.mp4 ,29 ,1 ,3 ,-1 ,16 ,16 ,24 ,72, 24 ,72
5R.mp4 ,29 ,1 ,3 ,-1 ,16 ,16 ,40 ,72, 40 ,72
5R.mp4 ,29 ,2 ,3 ,-1 ,16 ,16 ,56 ,72, 56 ,72
5R.mp4 ,29 ,2 ,3 ,-1 ,16 ,16 ,72 ,72, 72 ,72
5R.mp4 ,29 ,3 ,3 ,-1 ,16 ,16 ,88 ,72, 88 ,72
5R.mp4 ,29 ,3 ,3 ,-1 ,16 ,16 ,104 ,72, 104 ,72
5R.mp4 ,29 ,3 ,3 ,-1 ,16 ,16 ,120 ,72, 120 ,72
5R.mp4 ,29 ,4 ,3 ,-1 ,16 ,16 ,136 ,72, 136 ,72
5R.mp4 ,29 ,4 ,3 ,-1 ,16 ,16 ,152 ,72, 152 ,72
5R.mp4 ,29 ,1 ,3 ,-1 ,16 ,16 ,8 ,88, 8 ,88
5R.mp4 ,29 ,1 ,3 ,-1 ,16 ,16 ,24 ,88, 24 ,88
5R.mp4 ,29 ,1 ,3 ,-1 ,16 ,16 ,40 ,88, 40 ,88
5R.mp4 ,29 ,2 ,3 ,-1 ,16 ,16 ,56 ,88, 56 ,88
5R.mp4 ,29 ,2 ,3 ,-1 ,16 ,16 ,72 ,88, 72 ,88
5R.mp4 ,29 ,3 ,3 ,-1 ,16 ,16 ,88 ,88, 88 ,88
5R.mp4 ,29 ,3 ,3 ,-1 ,16 ,16 ,104 ,88, 104 ,88
5R.mp4 ,29 ,3 ,3 ,-1 ,16 ,16 ,120 ,88, 120 ,88
5R.mp4 ,29 ,4 ,3 ,-1 ,16 ,16 ,136 ,88, 136 ,88
5R.mp4 ,29 ,4 ,3 ,-1 ,16 ,16 ,152 ,88, 152 ,88
5R.mp4 ,29 ,1 ,4 ,-1 ,16 ,16 ,8 ,104, 8 ,104
5R.mp4 ,29 ,1 ,4 ,-1 ,16 ,16 ,24 ,104, 24 ,104
5R.mp4 ,29 ,1 ,4 ,-1 ,16 ,16 ,40 ,104, 40 ,104
5R.mp4 ,29 ,2 ,4 ,-1 ,16 ,16 ,56 ,104, 56 ,104
5R.mp4 ,29 ,2 ,4 ,-1 ,16 ,16 ,72 ,104, 72 ,104
5R.mp4 ,29 ,3 ,4 ,-1 ,16 ,16 ,88 ,104, 88 ,104
5R.mp4 ,29 ,3 ,4 ,-1 ,16 ,16 ,104 ,104, 104 ,104
5R.mp4 ,29 ,3 ,4 ,-1 ,16 ,16 ,120 ,104, 120 ,104
5R.mp4 ,29 ,4 ,4 ,-1 ,16 ,16 ,136 ,104, 136 ,104
5R.mp4 ,29 ,4 ,4 ,-1 ,16 ,16 ,152 ,104, 152 ,104
5R.mp4 ,29 ,1 ,4 ,-1 ,8 ,8 ,4 ,116, 4 ,116
5R.mp4 ,29 ,1 ,4 ,-1 ,8 ,8 ,12 ,116, 12 ,116
5R.mp4 ,29 ,1 ,5 ,-1 ,8 ,8 ,4 ,124, 4 ,124
5R.mp4 ,29 ,1 ,5 ,-1 ,8 ,8 ,11 ,124, 12 ,124
5R.mp4 ,29 ,1 ,4 ,-1 ,16 ,16 ,24 ,120, 24 ,120
5R.mp4 ,29 ,1 ,4 ,-1 ,16 ,16 ,40 ,120, 40 ,120
5R.mp4 ,29 ,2 ,4 ,-1 ,16 ,16 ,56 ,120, 56 ,120
5R.mp4 ,29 ,2 ,4 ,-1 ,16 ,16 ,72 ,120, 72 ,120
5R.mp4 ,29 ,3 ,4 ,-1 ,8 ,8 ,84 ,116, 84 ,116
5R.mp4 ,29 ,3 ,4 ,-1 ,8 ,8 ,92 ,116, 92 ,116
5R.mp4 ,29 ,3 ,5 ,-1 ,8 ,8 ,85 ,125, 84 ,124
5R.mp4 ,29 ,3 ,5 ,-1 ,8 ,8 ,92 ,124, 92 ,124
5R.mp4 ,29 ,3 ,4 ,-1 ,16 ,16 ,104 ,120, 104 ,120
5R.mp4 ,29 ,4 ,4 ,-1 ,16 ,16 ,136 ,120, 136 ,120
5R.mp4 ,29 ,4 ,4 ,-1 ,16 ,16 ,152 ,120, 152 ,120
5R.mp4 ,30 ,1 ,1 ,-1 ,16 ,16 ,8 ,8, 8 ,8
5R.mp4 ,30 ,1 ,1 ,1 ,16 ,16 ,8 ,8, 8 ,8
5R.mp4 ,30 ,1 ,1 ,-1 ,16 ,16 ,24 ,8, 24 ,8
5R.mp4 ,30 ,1 ,1 ,1 ,16 ,16 ,24 ,8, 24 ,8
5R.mp4 ,30 ,1 ,1 ,-1 ,16 ,16 ,40 ,8, 40 ,8
5R.mp4 ,30 ,1 ,1 ,1 ,16 ,16 ,40 ,8, 40 ,8
5R.mp4 ,30 ,2 ,1 ,-1 ,16 ,16 ,56 ,8, 56 ,8
5R.mp4 ,30 ,2 ,1 ,1 ,16 ,16 ,56 ,8, 56 ,8
5R.mp4 ,30 ,2 ,1 ,-1 ,16 ,16 ,72 ,8, 72 ,8
5R.mp4 ,30 ,2 ,1 ,1 ,16 ,16 ,72 ,8, 72 ,8
5R.mp4 ,30 ,3 ,1 ,-1 ,16 ,16 ,88 ,8, 88 ,8
5R.mp4 ,30 ,3 ,1 ,1 ,16 ,16 ,88 ,8, 88 ,8
5R.mp4 ,30 ,3 ,1 ,-1 ,16 ,16 ,104 ,8, 104 ,8
5R.mp4 ,30 ,3 ,1 ,1 ,16 ,16 ,104 ,8, 104 ,8
5R.mp4 ,30 ,3 ,1 ,-1 ,16 ,16 ,120 ,8, 120 ,8
5R.mp4 ,30 ,3 ,1 ,1 ,16 ,16 ,120 ,8, 120 ,8
5R.mp4 ,30 ,4 ,1 ,-1 ,16 ,16 ,136 ,8, 136 ,8
5R.mp4 ,30 ,4 ,1 ,1 ,16 ,16 ,136 ,8, 136 ,8
5R.mp4 ,30 ,4 ,1 ,-1 ,16 ,16 ,152 ,8, 152 ,8
5R.mp4 ,30 ,4 ,1 ,1 ,16 ,16 ,152 ,8, 152 ,8
5R.mp4 ,30 ,1 ,1 ,-1 ,16 ,16 ,8 ,24, 8 ,24
5R.mp4 ,30 ,1 ,1 ,1 ,16 ,16 ,8 ,24, 8 ,24
5R.mp4 ,30 ,1 ,1 ,-1 ,16 ,16 ,24 ,24, 24 ,24
5R.mp4 ,30 ,1 ,1 ,1 ,16 ,16 ,24 ,24, 24 ,24
5R.mp4 ,30 ,1 ,1 ,-1 ,16 ,16 ,40 ,24, 40 ,24
5R.mp4 ,30 ,1 ,1 ,1 ,16 ,16 ,40 ,24, 40 ,24
5R.mp4 ,30 ,2 ,1 ,1 ,16 ,16 ,56 ,24, 56 ,24
5R.mp4 ,30 ,2 ,1 ,-1 ,16 ,16 ,72 ,24, 72 ,24
5R.mp4 ,30 ,2 ,1 ,1 ,16 ,16 ,72 ,24, 72 ,24
5R.mp4 ,30 ,3 ,1 ,-1 ,16 ,16 ,88 ,24, 88 ,24
5R.mp4 ,30 ,3 ,1 ,1 ,16 ,16 ,88 ,24, 88 ,24
5R.mp4 ,30 ,3 ,1 ,-1 ,16 ,16 ,104 ,24, 104 ,24
5R.mp4 ,30 ,3 ,1 ,1 ,16 ,16 ,104 ,24, 104 ,24
5R.mp4 ,30 ,3 ,1 ,1 ,16 ,16 ,120 ,24, 120 ,24
5R.mp4 ,30 ,4 ,1 ,-1 ,16 ,16 ,136 ,24, 136 ,24
5R.mp4 ,30 ,4 ,1 ,1 ,16 ,16 ,136 ,24, 136 ,24
5R.mp4 ,30 ,4 ,1 ,-1 ,16 ,16 ,152 ,24, 152 ,24
5R.mp4 ,30 ,4 ,1 ,1 ,16 ,16 ,152 ,24, 152 ,24
5R.mp4 ,30 ,1 ,2 ,-1 ,16 ,16 ,8 ,40, 8 ,40
5R.mp4 ,30 ,1 ,2 ,1 ,16 ,16 ,8 ,40, 8 ,40
5R.mp4 ,30 ,1 ,2 ,-1 ,16 ,16 ,24 ,40, 24 ,40
5R.mp4 ,30 ,1 ,2 ,1 ,16 ,16 ,24 ,40, 24 ,40
5R.mp4 ,30 ,1 ,2 ,-1 ,16 ,16 ,40 ,40, 40 ,40
5R.mp4 ,30 ,1 ,2 ,1 ,16 ,16 ,40 ,40, 40 ,40
5R.mp4 ,30 ,2 ,2 ,-1 ,8 ,8 ,52 ,36, 52 ,36
5R.mp4 ,30 ,2 ,2 ,-1 ,8 ,8 ,60 ,31, 60 ,36
5R.mp4 ,30 ,2 ,2 ,-1 ,8 ,8 ,52 ,44, 52 ,44
5R.mp4 ,30 ,2 ,2 ,-1 ,8 ,8 ,60 ,40, 60 ,44
5R.mp4 ,30 ,2 ,2 ,1 ,8 ,8 ,52 ,36, 52 ,36
5R.mp4 ,30 ,2 ,2 ,1 ,8 ,8 ,61 ,40, 60 ,36
5R.mp4 ,30 ,2 ,2 ,1 ,8 ,8 ,52 ,44, 52 ,44
5R.mp4 ,30 ,2 ,2 ,1 ,8 ,8 ,60 ,44, 60 ,44
5R.mp4 ,30 ,2 ,2 ,-1 ,8 ,16 ,68 ,37, 68 ,40
5R.mp4 ,30 ,2 ,2 ,-1 ,8 ,16 ,76 ,39, 76 ,40
5R.mp4 ,30 ,2 ,2 ,1 ,8 ,16 ,68 ,43, 68 ,40
5R.mp4 ,30 ,2 ,2 ,1 ,8 ,16 ,73 ,43, 76 ,40
5R.mp4 ,30 ,3 ,2 ,-1 ,16 ,16 ,88 ,40, 88 ,40
5R.mp4 ,30 ,3 ,2 ,1 ,16 ,16 ,88 ,40, 88 ,40
5R.mp4 ,30 ,3 ,2 ,-1 ,8 ,8 ,100 ,36, 100 ,36
5R.mp4 ,30 ,3 ,2 ,-1 ,8 ,8 ,104 ,35, 108 ,36
5R.mp4 ,30 ,3 ,2 ,-1 ,8 ,8 ,100 ,44, 100 ,44
5R.mp4 ,30 ,3 ,2 ,-1 ,8 ,8 ,108 ,44, 108 ,44
5R.mp4 ,30 ,3 ,2 ,1 ,8 ,8 ,100 ,36, 100 ,36
5R.mp4 ,30 ,3 ,2 ,1 ,8 ,8 ,108 ,36, 108 ,36
5R.mp4 ,30 ,3 ,2 ,1 ,8 ,8 ,100 ,44, 100 ,44
5R.mp4 ,30 ,3 ,2 ,1 ,8 ,8 ,108 ,44, 108 ,44
5R.mp4 ,30 ,3 ,2 ,-1 ,8 ,16 ,116 ,37, 116 ,40
5R.mp4 ,30 ,4 ,2 ,-1 ,8 ,16 ,123 ,36, 124 ,40
5R.mp4 ,30 ,3 ,2 ,1 ,8 ,16 ,116 ,43, 116 ,40
5R.mp4 ,30 ,4 ,2 ,1 ,8 ,16 ,124 ,44, 124 ,40
5R.mp4 ,30 ,4 ,2 ,-1 ,8 ,8 ,132 ,38, 132 ,36
5R.mp4 ,30 ,4 ,2 ,-1 ,8 ,8 ,140 ,36, 140 ,36
5R.mp4 ,30 ,4 ,2 ,-1 ,8 ,8 ,132 ,44, 132 ,44
5R.mp4 ,30 ,4 ,2 ,-1 ,8 ,8 ,140 ,44, 140 ,44
5R.mp4 ,30 ,4 ,2 ,1 ,8 ,8 ,132 ,36, 132 ,36
5R.mp4 ,30 ,4 ,2 ,1 ,8 ,8 ,140 ,36, 140 ,36
5R.mp4 ,30 ,4 ,2 ,1 ,8 ,8 ,132 ,44, 132 ,44
5R.mp4 ,30 ,4 ,2 ,1 ,8 ,8 ,140 ,44, 140 ,44
5R.mp4 ,30 ,4 ,2 ,-1 ,16 ,16 ,152 ,40, 152 ,40
5R.mp4 ,30 ,4 ,2 ,1 ,16 ,16 ,152 ,40, 152 ,40
5R.mp4 ,30 ,1 ,2 ,-1 ,16 ,16 ,8 ,56, 8 ,56
5R.mp4 ,30 ,1 ,2 ,1 ,16 ,16 ,8 ,56, 8 ,56
5R.mp4 ,30 ,1 ,2 ,-1 ,16 ,16 ,24 ,56, 24 ,56
5R.mp4 ,30 ,1 ,2 ,1 ,16 ,16 ,24 ,56, 24 ,56
5R.mp4 ,30 ,1 ,2 ,-1 ,16 ,16 ,40 ,56, 40 ,56
5R.mp4 ,30 ,1 ,2 ,1 ,16 ,16 ,40 ,56, 40 ,56
5R.mp4 ,30 ,2 ,2 ,-1 ,16 ,16 ,56 ,56, 56 ,56
5R.mp4 ,30 ,2 ,2 ,1 ,16 ,16 ,56 ,56, 56 ,56
5R.mp4 ,30 ,2 ,2 ,-1 ,16 ,16 ,72 ,56, 72 ,56
5R.mp4 ,30 ,2 ,2 ,1 ,16 ,16 ,72 ,56, 72 ,56
5R.mp4 ,30 ,3 ,2 ,-1 ,16 ,16 ,88 ,56, 88 ,56
5R.mp4 ,30 ,3 ,2 ,1 ,16 ,16 ,88 ,56, 88 ,56
5R.mp4 ,30 ,3 ,2 ,-1 ,16 ,16 ,104 ,56, 104 ,56
5R.mp4 ,30 ,3 ,2 ,1 ,16 ,16 ,104 ,56, 104 ,56
5R.mp4 ,30 ,3 ,2 ,-1 ,16 ,16 ,120 ,56, 120 ,56
5R.mp4 ,30 ,3 ,2 ,1 ,16 ,16 ,120 ,56, 120 ,56
5R.mp4 ,30 ,4 ,2 ,-1 ,16 ,16 ,136 ,56, 136 ,56
5R.mp4 ,30 ,4 ,2 ,1 ,16 ,16 ,136 ,56, 136 ,56
5R.mp4 ,30 ,4 ,2 ,-1 ,16 ,16 ,152 ,56, 152 ,56
5R.mp4 ,30 ,4 ,2 ,1 ,16 ,16 ,152 ,56, 152 ,56
5R.mp4 ,30 ,1 ,3 ,-1 ,16 ,16 ,8 ,72, 8 ,72
5R.mp4 ,30 ,1 ,3 ,1 ,16 ,16 ,8 ,72, 8 ,72
5R.mp4 ,30 ,1 ,3 ,-1 ,16 ,16 ,24 ,72, 24 ,72
5R.mp4 ,30 ,1 ,3 ,1 ,16 ,16 ,24 ,72, 24 ,72
5R.mp4 ,30 ,1 ,3 ,-1 ,16 ,16 ,40 ,72, 40 ,72
5R.mp4 ,30 ,1 ,3 ,1 ,16 ,16 ,40 ,72, 40 ,72
5R.mp4 ,30 ,2 ,3 ,-1 ,16 ,16 ,56 ,72, 56 ,72
5R.mp4 ,30 ,2 ,3 ,1 ,16 ,16 ,56 ,72, 56 ,72
5R.mp4 ,30 ,2 ,3 ,-1 ,16 ,16 ,72 ,72, 72 ,72
5R.mp4 ,30 ,2 ,3 ,1 ,16 ,16 ,72 ,72, 72 ,72
5R.mp4 ,30 ,3 ,3 ,-1 ,16 ,16 ,88 ,72, 88 ,72
5R.mp4 ,30 ,3 ,3 ,1 ,16 ,16 ,88 ,72, 88 ,72
5R.mp4 ,30 ,3 ,3 ,-1 ,16 ,16 ,104 ,72, 104 ,72
5R.mp4 ,30 ,3 ,3 ,1 ,16 ,16 ,104 ,72, 104 ,72
5R.mp4 ,30 ,3 ,3 ,-1 ,16 ,16 ,120 ,72, 120 ,72
5R.mp4 ,30 ,3 ,3 ,1 ,16 ,16 ,120 ,72, 120 ,72
5R.mp4 ,30 ,4 ,3 ,-1 ,16 ,16 ,136 ,72, 136 ,72
5R.mp4 ,30 ,4 ,3 ,1 ,16 ,16 ,136 ,72, 136 ,72
5R.mp4 ,30 ,4 ,3 ,-1 ,16 ,16 ,152 ,72, 152 ,72
5R.mp4 ,30 ,4 ,3 ,1 ,16 ,16 ,152 ,72, 152 ,72
5R.mp4 ,30 ,1 ,3 ,-1 ,16 ,16 ,8 ,88, 8 ,88
5R.mp4 ,30 ,1 ,3 ,1 ,16 ,16 ,8 ,88, 8 ,88
5R.mp4 ,30 ,1 ,3 ,-1 ,16 ,16 ,24 ,88, 24 ,88
5R.mp4 ,30 ,1 ,3 ,1 ,16 ,16 ,24 ,88, 24 ,88
5R.mp4 ,30 ,1 ,3 ,-1 ,16 ,16 ,40 ,88, 40 ,88
5R.mp4 ,30 ,1 ,3 ,1 ,16 ,16 ,40 ,88, 40 ,88
5R.mp4 ,30 ,2 ,3 ,-1 ,16 ,16 ,56 ,88, 56 ,88
5R.mp4 ,30 ,2 ,3 ,1 ,16 ,16 ,56 ,88, 56 ,88
5R.mp4 ,30 ,2 ,3 ,-1 ,16 ,16 ,72 ,88, 72 ,88
5R.mp4 ,30 ,2 ,3 ,1 ,16 ,16 ,72 ,88, 72 ,88
5R.mp4 ,30 ,3 ,3 ,-1 ,16 ,16 ,88 ,88, 88 ,88
5R.mp4 ,30 ,3 ,3 ,1 ,16 ,16 ,88 ,88, 88 ,88
5R.mp4 ,30 ,3 ,3 ,-1 ,16 ,16 ,104 ,88, 104 ,88
5R.mp4 ,30 ,3 ,3 ,1 ,16 ,16 ,104 ,88, 104 ,88
5R.mp4 ,30 ,3 ,3 ,-1 ,16 ,16 ,120 ,88, 120 ,88
5R.mp4 ,30 ,3 ,3 ,1 ,16 ,16 ,120 ,88, 120 ,88
5R.mp4 ,30 ,4 ,3 ,-1 ,16 ,16 ,136 ,88, 136 ,88
5R.mp4 ,30 ,4 ,3 ,1 ,16 ,16 ,136 ,88, 136 ,88
5R.mp4 ,30 ,4 ,3 ,-1 ,16 ,16 ,152 ,88, 152 ,88
5R.mp4 ,30 ,4 ,3 ,1 ,16 ,16 ,152 ,88, 152 ,88
5R.mp4 ,30 ,1 ,4 ,-1 ,16 ,16 ,8 ,104, 8 ,104
5R.mp4 ,30 ,1 ,4 ,1 ,16 ,16 ,8 ,104, 8 ,104
5R.mp4 ,30 ,1 ,4 ,-1 ,16 ,16 ,24 ,104, 24 ,104
5R.mp4 ,30 ,1 ,4 ,1 ,16 ,16 ,24 ,104, 24 ,104
5R.mp4 ,30 ,1 ,4 ,-1 ,16 ,16 ,40 ,104, 40 ,104
5R.mp4 ,30 ,1 ,4 ,1 ,16 ,16 ,40 ,104, 40 ,104
5R.mp4 ,30 ,2 ,4 ,-1 ,16 ,16 ,56 ,104, 56 ,104
5R.mp4 ,30 ,2 ,4 ,1 ,16 ,16 ,56 ,104, 56 ,104
5R.mp4 ,30 ,2 ,4 ,-1 ,16 ,16 ,72 ,104, 72 ,104
5R.mp4 ,30 ,2 ,4 ,1 ,16 ,16 ,72 ,104, 72 ,104
5R.mp4 ,30 ,3 ,4 ,-1 ,16 ,16 ,88 ,104, 88 ,104
5R.mp4 ,30 ,3 ,4 ,1 ,16 ,16 ,88 ,104, 88 ,104
5R.mp4 ,30 ,3 ,4 ,-1 ,16 ,16 ,104 ,104, 104 ,104
5R.mp4 ,30 ,3 ,4 ,1 ,16 ,16 ,104 ,104, 104 ,104
5R.mp4 ,30 ,3 ,4 ,-1 ,16 ,16 ,120 ,104, 120 ,104
5R.mp4 ,30 ,3 ,4 ,1 ,16 ,16 ,120 ,104, 120 ,104
5R.mp4 ,30 ,4 ,4 ,-1 ,16 ,16 ,136 ,104, 136 ,104
5R.mp4 ,30 ,4 ,4 ,1 ,16 ,16 ,136 ,104, 136 ,104
5R.mp4 ,30 ,4 ,4 ,-1 ,16 ,16 ,152 ,104, 152 ,104
5R.mp4 ,30 ,4 ,4 ,1 ,16 ,16 ,152 ,104, 152 ,104
5R.mp4 ,30 ,1 ,4 ,-1 ,16 ,16 ,8 ,120, 8 ,120
5R.mp4 ,30 ,1 ,4 ,1 ,16 ,16 ,8 ,120, 8 ,120
5R.mp4 ,30 ,1 ,4 ,-1 ,16 ,16 ,24 ,120, 24 ,120
5R.mp4 ,30 ,1 ,4 ,1 ,16 ,16 ,24 ,120, 24 ,120
5R.mp4 ,30 ,1 ,4 ,-1 ,16 ,16 ,40 ,120, 40 ,120
5R.mp4 ,30 ,1 ,4 ,1 ,16 ,16 ,40 ,120, 40 ,120
5R.mp4 ,30 ,2 ,4 ,-1 ,16 ,16 ,56 ,120, 56 ,120
5R.mp4 ,30 ,2 ,4 ,1 ,16 ,16 ,56 ,120, 56 ,120
5R.mp4 ,30 ,2 ,4 ,-1 ,16 ,16 ,72 ,120, 72 ,120
5R.mp4 ,30 ,2 ,4 ,1 ,16 ,16 ,72 ,120, 72 ,120
5R.mp4 ,30 ,3 ,4 ,-1 ,16 ,16 ,88 ,120, 88 ,120
5R.mp4 ,30 ,3 ,4 ,1 ,16 ,16 ,88 ,120, 88 ,120
5R.mp4 ,30 ,3 ,4 ,-1 ,16 ,16 ,104 ,120, 104 ,120
5R.mp4 ,30 ,3 ,4 ,1 ,16 ,16 ,104 ,120, 104 ,120
5R.mp4 ,30 ,3 ,4 ,-1 ,16 ,16 ,120 ,120, 120 ,120
5R.mp4 ,30 ,3 ,4 ,1 ,16 ,16 ,120 ,120, 120 ,120
5R.mp4 ,30 ,4 ,4 ,-1 ,16 ,16 ,136 ,120, 136 ,120
