4 10
Video,Frame,Cell,Histogram
7,66,1,0#0#0#1#130#896#168#5#0#0#
7,66,2,0#0#4#16#161#922#97#0#0#0#
7,66,3,0#0#1#20#292#836#47#4#0#0#
7,66,4,0#0#0#0#207#926#46#21#0#0#
7,66,5,0#0#0#0#42#1026#132#0#0#0#
7,66,6,0#0#0#0#124#922#154#0#0#0#
7,66,7,0#0#0#0#75#986#139#0#0#0#
7,66,8,0#0#0#0#25#1038#137#0#0#0#
7,66,9,0#0#0#0#281#882#37#0#0#0#
7,66,10,0#0#0#2#239#908#51#0#0#0#
7,66,11,0#0#0#4#254#882#60#0#0#0#
7,66,12,0#0#0#4#234#910#52#0#0#0#
7,66,13,0#0#0#1#253#845#100#1#0#0#
7,66,14,0#0#0#25#320#779#76#0#0#0#
7,66,15,0#0#0#52#413#694#41#0#0#0#
7,66,16,0#0#0#3#312#815#70#0#0#0#
7,67,1,0#0#0#1#130#896#168#5#0#0#
7,67,2,0#0#4#16#161#922#97#0#0#0#
7,67,3,0#0#1#20#292#836#47#4#0#0#
7,67,4,0#0#0#0#207#926#46#21#0#0#
7,67,5,0#0#0#0#42#1026#132#0#0#0#
7,67,6,0#0#0#0#124#922#154#0#0#0#
7,67,7,0#0#0#0#75#986#139#0#0#0#
7,67,8,0#0#0#0#25#1038#137#0#0#0#
7,67,9,0#0#0#0#281#882#37#0#0#0#
7,67,10,0#0#0#2#239#908#51#0#0#0#
7,67,11,0#0#0#4#254#882#60#0#0#0#
7,67,12,0#0#0#4#234#910#52#0#0#0#
7,67,13,0#0#0#1#253#845#100#1#0#0#
7,67,14,0#0#0#25#320#779#76#0#0#0#
7,67,15,0#0#0#52#413#694#41#0#0#0#
7,67,16,0#0#0#3#312#815#70#0#0#0#
7,68,1,0#0#0#0#137#877#179#7#0#0#
7,68,2,0#0#1#19#151#929#99#1#0#0#
7,68,3,0#0#3#15#322#805#53#2#0#0#
7,68,4,0#0#0#0#233#907#34#26#0#0#
7,68,5,0#0#0#0#39#1022#139#0#0#0#
7,68,6,0#0#0#0#93#979#128#0#0#0#
7,68,7,0#0#0#0#70#1004#126#0#0#0#
7,68,8,0#0#0#0#18#1062#120#0#0#0#
7,68,9,0#0#0#0#248#925#27#0#0#0#
7,68,10,0#0#0#0#210#964#26#0#0#0#
7,68,11,0#0#0#3#230#931#36#0#0#0#
7,68,12,0#0#0#2#226#942#30#0#0#0#
7,68,13,0#0#0#2#218#893#87#0#0#0#
7,68,14,0#0#0#17#311#818#54#0#0#0#
7,68,15,0#0#0#47#404#710#39#0#0#0#
7,68,16,0#0#0#0#300#853#47#0#0#0#
7,69,1,0#0#0#0#137#877#179#7#0#0#
7,69,2,0#0#1#19#151#929#99#1#0#0#
7,69,3,0#0#3#15#322#805#53#2#0#0#
7,69,4,0#0#0#0#233#907#34#26#0#0#
7,69,5,0#0#0#0#39#1022#139#0#0#0#
7,69,6,0#0#0#0#93#979#128#0#0#0#
7,69,7,0#0#0#0#70#1004#126#0#0#0#
7,69,8,0#0#0#0#18#1062#120#0#0#0#
7,69,9,0#0#0#0#248#925#27#0#0#0#
7,69,10,0#0#0#0#210#964#26#0#0#0#
7,69,11,0#0#0#3#230#931#36#0#0#0#
7,69,12,0#0#0#2#226#942#30#0#0#0#
7,69,13,0#0#0#2#218#893#87#0#0#0#
7,69,14,0#0#0#17#311#818#54#0#0#0#
7,69,15,0#0#0#47#403#711#39#0#0#0#
7,69,16,0#0#0#0#300#853#47#0#0#0#
7,70,1,0#0#0#1#124#896#169#10#0#0#
7,70,2,0#0#0#21#152#934#92#1#0#0#
7,70,3,0#0#4#16#318#807#52#3#0#0#
7,70,4,0#0#0#0#236#904#34#26#0#0#
7,70,5,0#0#0#0#38#1039#123#0#0#0#
7,70,6,0#0#0#0#97#976#127#0#0#0#
7,70,7,0#0#0#0#68#1015#117#0#0#0#
7,70,8,0#0#0#0#21#1047#132#0#0#0#
7,70,9,0#0#0#1#232#945#22#0#0#0#
7,70,10,0#0#0#0#190#986#24#0#0#0#
7,70,11,0#0#0#4#220#938#38#0#0#0#
7,70,12,0#0#0#1#229#931#39#0#0#0#
7,70,13,0#0#0#0#184#947#69#0#0#0#
7,70,14,0#0#0#15#286#849#50#0#0#0#
7,70,15,0#0#0#45#401#716#38#0#0#0#
7,70,16,0#0#0#0#293#864#43#0#0#0#
7,71,1,0#0#0#1#124#896#169#10#0#0#
7,71,2,0#0#0#21#152#934#92#1#0#0#
7,71,3,0#0#4#16#318#807#52#3#0#0#
7,71,4,0#0#0#0#236#904#34#26#0#0#
7,71,5,0#0#0#0#38#1039#123#0#0#0#
7,71,6,0#0#0#0#97#976#127#0#0#0#
7,71,7,0#0#0#0#68#1015#117#0#0#0#
7,71,8,0#0#0#0#21#1047#132#0#0#0#
7,71,9,0#0#0#2#237#934#27#0#0#0#
7,71,10,0#0#0#0#208#962#30#0#0#0#
7,71,11,0#0#0#4#221#938#37#0#0#0#
7,71,12,0#0#0#1#229#931#39#0#0#0#
7,71,13,0#0#0#0#222#906#72#0#0#0#
7,71,14,0#0#0#18#305#826#51#0#0#0#
7,71,15,0#0#0#54#425#682#39#0#0#0#
7,71,16,0#0#0#1#296#858#45#0#0#0#
7,72,1,0#0#0#0#133#863#196#8#0#0#
7,72,2,0#0#0#20#147#934#99#0#0#0#
7,72,3,0#0#2#18#328#797#48#7#0#0#
7,72,4,0#0#0#0#223#914#33#30#0#0#
7,72,5,0#0#0#0#48#1018#134#0#0#0#
7,72,6,0#0#0#0#96#954#150#0#0#0#
7,72,7,0#0#0#0#76#989#135#0#0#0#
7,72,8,0#0#0#0#25#1016#159#0#0#0#
7,72,9,0#0#0#2#256#906#36#0#0#0#
7,72,10,0#0#0#2#204#961#33#0#0#0#
7,72,11,0#0#0#5#237#915#43#0#0#0#
7,72,12,0#0#0#0#236#920#44#0#0#0#
7,72,13,0#0#0#3#229#894#74#0#0#0#
7,72,14,0#0#0#19#318#797#66#0#0#0#
7,72,15,0#0#1#49#420#692#37#1#0#0#
7,72,16,0#0#0#4#311#828#57#0#0#0#
7,73,1,0#0#0#0#133#863#196#8#0#0#
7,73,2,0#0#0#20#147#934#99#0#0#0#
7,73,3,0#0#2#18#328#797#48#7#0#0#
7,73,4,0#0#0#0#223#914#33#30#0#0#
7,73,5,0#0#0#0#48#1018#134#0#0#0#
7,73,6,0#0#0#0#96#954#150#0#0#0#
7,73,7,0#0#0#0#76#989#135#0#0#0#
7,73,8,0#0#0#0#25#1016#159#0#0#0#
7,73,9,0#0#0#2#256#906#36#0#0#0#
7,73,10,0#0#0#2#204#961#33#0#0#0#
7,73,11,0#0#0#5#237#915#43#0#0#0#
7,73,12,0#0#0#0#236#920#44#0#0#0#
7,73,13,0#0#0#3#229#894#74#0#0#0#
7,73,14,0#0#0#20#319#794#67#0#0#0#
7,73,15,0#0#1#49#420#692#37#1#0#0#
7,73,16,0#0#0#4#311#828#57#0#0#0#
7,74,1,0#0#0#0#123#878#191#8#0#0#
7,74,2,0#0#1#11#152#943#93#0#0#0#
7,74,3,0#0#1#14#311#819#49#6#0#0#
7,74,4,0#0#0#0#193#932#45#30#0#0#
7,74,5,0#0#0#0#40#1025#135#0#0#0#
7,74,6,0#0#0#0#83#961#156#0#0#0#
7,74,7,0#0#0#0#67#1008#125#0#0#0#
7,74,8,0#0#0#0#16#1039#145#0#0#0#
7,74,9,0#0#0#1#217#961#21#0#0#0#
7,74,10,0#0#0#0#209#965#26#0#0#0#
7,74,11,0#0#0#2#215#940#43#0#0#0#
7,74,12,0#0#0#1#191#972#36#0#0#0#
7,74,13,0#0#0#0#198#935#67#0#0#0#
7,74,14,0#0#0#17#292#844#47#0#0#0#
7,74,15,0#0#0#48#404#714#33#1#0#0#
7,74,16,0#0#0#1#275#882#42#0#0#0#
7,75,1,0#0#0#0#122#883#188#7#0#0#
7,75,2,0#0#5#9#148#946#92#0#0#0#
7,75,3,0#0#2#13#315#814#50#6#0#0#
7,75,4,0#0#0#0#193#932#45#30#0#0#
7,75,5,0#0#0#0#46#1013#141#0#0#0#
7,75,6,0#0#0#0#86#955#159#0#0#0#
7,75,7,0#0#0#0#73#1008#119#0#0#0#
7,75,8,0#0#0#0#19#1036#145#0#0#0#
7,75,9,0#0#0#1#240#936#23#0#0#0#
7,75,10,0#0#0#0#211#960#29#0#0#0#
7,75,11,0#0#0#0#232#924#44#0#0#0#
7,75,12,0#0#0#3#206#944#47#0#0#0#
7,75,13,0#0#0#0#235#888#77#0#0#0#
7,75,14,0#0#0#17#309#803#71#0#0#0#
7,75,15,0#0#0#46#422#700#31#1#0#0#
7,75,16,0#0#0#1#306#849#44#0#0#0#
8,1,1,0#0#0#1#138#847#207#7#0#0#
8,1,2,0#0#0#9#138#952#97#3#1#0#
8,1,3,0#0#2#30#344#759#65#0#0#0#
8,1,4,0#0#0#0#231#864#91#14#0#0#
8,1,5,0#0#0#0#49#985#166#0#0#0#
8,1,6,0#0#0#0#77#966#157#0#0#0#
8,1,7,0#0#0#0#83#972#145#0#0#0#
8,1,8,0#0#0#0#58#993#149#0#0#0#
8,1,9,0#0#0#0#200#973#27#0#0#0#
8,1,10,0#0#0#2#191#970#37#0#0#0#
8,1,11,0#0#0#0#211#945#44#0#0#0#
8,1,12,0#0#0#3#202#939#56#0#0#0#
8,1,13,0#0#0#2#211#907#80#0#0#0#
8,1,14,0#0#0#19#347#776#58#0#0#0#
8,1,15,0#0#0#33#443#694#30#0#0#0#
8,1,16,0#0#0#2#347#825#26#0#0#0#
8,2,1,0#0#0#1#129#854#208#8#0#0#
8,2,2,0#0#0#9#138#952#97#3#1#0#
8,2,3,0#0#2#30#344#759#65#0#0#0#
8,2,4,0#0#0#0#231#864#91#14#0#0#
8,2,5,0#0#0#0#49#986#165#0#0#0#
8,2,6,0#0#0#0#77#966#157#0#0#0#
8,2,7,0#0#0#0#83#972#145#0#0#0#
8,2,8,0#0#0#0#47#1022#131#0#0#0#
8,2,9,0#0#0#0#200#973#27#0#0#0#
8,2,10,0#0#0#2#170#1000#28#0#0#0#
8,2,11,0#0#0#0#211#945#44#0#0#0#
8,2,12,0#0#0#2#178#981#39#0#0#0#
8,2,13,0#0#0#2#211#907#80#0#0#0#
8,2,14,0#0#0#18#337#790#55#0#0#0#
8,2,15,0#0#0#36#438#695#31#0#0#0#
8,2,16,0#0#0#2#351#827#20#0#0#0#
8,3,1,0#0#0#3#132#844#211#10#0#0#
8,3,2,0#0#0#6#133#964#94#3#0#0#
8,3,3,0#0#3#28#334#765#70#0#0#0#
8,3,4,0#0#0#0#227#878#81#14#0#0#
8,3,5,0#0#0#0#45#1012#143#0#0#0#
8,3,6,0#0#0#0#64#990#146#0#0#0#
8,3,7,0#0#0#0#69#1056#75#0#0#0#
8,3,8,0#0#0#0#43#1078#79#0#0#0#
8,3,9,0#0#0#0#200#976#24#0#0#0#
8,3,10,0#0#0#1#144#1033#22#0#0#0#
8,3,11,0#0#0#0#209#957#34#0#0#0#
8,3,12,0#0#0#1#169#989#41#0#0#0#
8,3,13,0#0#0#1#161#989#49#0#0#0#
8,3,14,0#0#0#18#310#826#46#0#0#0#
8,3,15,0#0#1#36#425#710#28#0#0#0#
8,3,16,0#0#0#2#354#830#14#0#0#0#
8,4,1,0#0#0#3#135#868#192#2#0#0#
8,4,2,0#0#0#5#126#987#82#0#0#0#
8,4,3,0#0#0#28#329#783#60#0#0#0#
8,4,4,0#0#0#0#201#904#92#3#0#0#
8,4,5,0#0#0#0#47#989#164#0#0#0#
8,4,6,0#0#0#0#57#989#154#0#0#0#
8,4,7,0#0#0#0#57#1034#109#0#0#0#
8,4,8,0#0#0#0#29#1088#83#0#0#0#
8,4,9,0#0#0#0#186#983#31#0#0#0#
8,4,10,0#0#0#0#178#990#32#0#0#0#
8,4,11,0#0#0#1#223#945#31#0#0#0#
8,4,12,0#0#0#0#210#957#33#0#0#0#
8,4,13,0#0#0#2#174#964#60#0#0#0#
8,4,14,0#0#0#17#268#870#45#0#0#0#
8,4,15,0#0#1#33#439#712#15#0#0#0#
8,4,16,0#0#0#2#388#806#4#0#0#0#
8,5,1,0#0#0#3#135#868#192#2#0#0#
8,5,2,0#0#0#5#126#987#82#0#0#0#
8,5,3,0#0#0#28#329#783#60#0#0#0#
8,5,4,0#0#0#0#201#904#92#3#0#0#
8,5,5,0#0#0#0#47#989#164#0#0#0#
8,5,6,0#0#0#0#57#989#154#0#0#0#
8,5,7,0#0#0#0#56#1033#111#0#0#0#
8,5,8,0#0#0#0#29#1078#93#0#0#0#
8,5,9,0#0#0#0#186#983#31#0#0#0#
8,5,10,0#0#0#0#178#990#32#0#0#0#
8,5,11,0#0#0#1#223#945#31#0#0#0#
8,5,12,0#0#0#0#206#960#34#0#0#0#
8,5,13,0#0#0#2#169#971#58#0#0#0#
8,5,14,0#0#0#17#268#870#45#0#0#0#
8,5,15,0#0#1#33#439#712#15#0#0#0#
8,5,16,0#0#0#2#388#806#4#0#0#0#
8,6,1,0#0#0#2#138#866#190#4#0#0#
8,6,2,0#0#0#6#137#968#89#0#0#0#
8,6,3,0#0#0#30#328#784#58#0#0#0#
8,6,4,0#0#0#0#213#888#96#3#0#0#
8,6,5,0#0#0#0#43#994#163#0#0#0#
8,6,6,0#0#0#0#59#985#156#0#0#0#
8,6,7,0#0#0#0#59#1019#122#0#0#0#
8,6,8,0#0#0#0#32#1050#118#0#0#0#
8,6,9,0#0#0#0#185#985#30#0#0#0#
8,6,10,0#0#0#0#188#981#31#0#0#0#
8,6,11,0#0#0#1#212#953#34#0#0#0#
8,6,12,0#0#0#0#192#977#31#0#0#0#
8,6,13,0#0#0#2#159#986#53#0#0#0#
8,6,14,0#0#0#21#278#853#48#0#0#0#
8,6,15,0#0#1#33#448#699#19#0#0#0#
8,6,16,0#0#0#2#417#774#7#0#0#0#
8,7,1,0#0#0#3#139#866#186#6#0#0#
8,7,2,0#0#0#6#146#956#92#0#0#0#
8,7,3,0#0#0#30#328#784#58#0#0#0#
8,7,4,0#0#0#6#224#871#96#3#0#0#
8,7,5,0#0#0#0#48#994#158#0#0#0#
8,7,6,0#0#0#0#68#976#156#0#0#0#
8,7,7,0#0#0#0#69#1010#121#0#0#0#
8,7,8,0#0#0#21#64#957#158#0#0#0#
8,7,9,0#0#0#0#211#956#33#0#0#0#
8,7,10,0#0#0#0#203#963#34#0#0#0#
8,7,11,0#0#0#1#230#932#37#0#0#0#
8,7,12,0#0#0#0#227#939#34#0#0#0#
8,7,13,0#0#0#2#194#950#54#0#0#0#
8,7,14,0#0#0#20#322#805#53#0#0#0#
8,7,15,0#0#1#36#464#677#22#0#0#0#
8,7,16,0#0#0#4#469#717#10#0#0#0#
8,8,1,0#0#0#3#144#839#206#8#0#0#
8,8,2,0#0#0#7#149#957#87#0#0#0#
8,8,3,0#0#0#32#336#772#60#0#0#0#
8,8,4,0#0#21#30#239#798#107#5#0#0#
8,8,5,0#0#0#0#41#992#167#0#0#0#
8,8,6,0#0#0#0#74#959#167#0#0#0#
8,8,7,0#0#0#0#77#998#125#0#0#0#
8,8,8,0#0#3#35#114#857#180#11#0#0#
8,8,9,0#0#0#0#211#955#34#0#0#0#
8,8,10,0#0#0#0#211#953#36#0#0#0#
8,8,11,0#0#0#1#234#929#36#0#0#0#
8,8,12,0#4#21#19#230#886#40#0#0#0#
8,8,13,0#0#0#2#205#923#70#0#0#0#
8,8,14,0#0#0#21#334#784#61#0#0#0#
8,8,15,0#0#1#35#516#630#18#0#0#0#
8,8,16,0#0#0#5#576#612#7#0#0#0#
8,9,1,0#0#0#3#144#839#206#8#0#0#
8,9,2,0#0#0#7#149#957#87#0#0#0#
8,9,3,0#0#0#32#336#772#60#0#0#0#
8,9,4,0#0#21#46#251#769#108#5#0#0#
8,9,5,0#0#0#0#41#992#167#0#0#0#
8,9,6,0#0#0#0#74#959#167#0#0#0#
8,9,7,0#0#0#0#78#999#123#0#0#0#
8,9,8,0#0#1#39#127#801#165#28#31#8#
8,9,9,0#0#0#0#212#954#34#0#0#0#
8,9,10,0#0#0#0#213#952#35#0#0#0#
8,9,11,0#0#0#1#238#924#37#0#0#0#
8,9,12,0#19#145#82#224#691#39#0#0#0#
8,9,13,0#0#0#2#211#919#68#0#0#0#
8,9,14,0#0#0#21#337#783#59#0#0#0#
8,9,15,0#0#1#37#518#626#18#0#0#0#
8,9,16,0#0#9#21#620#545#5#0#0#0#
8,10,1,0#0#0#3#136#851#205#5#0#0#
8,10,2,0#0#0#6#139#960#95#0#0#0#
8,10,3,0#0#0#31#325#790#54#0#0#0#
8,10,4,0#0#27#44#236#784#102#7#0#0#
8,10,5,0#0#0#0#26#1037#137#0#0#0#
8,10,6,0#0#0#0#72#974#154#0#0#0#
8,10,7,0#0#0#0#67#1012#121#0#0#0#
8,10,8,0#0#0#30#110#715#227#63#48#7#
8,10,9,0#0#0#0#165#1017#18#0#0#0#
8,10,10,0#0#0#0#161#1015#24#0#0#0#
8,10,11,0#0#0#1#204#964#31#0#0#0#
8,10,12,0#12#219#105#240#609#15#0#0#0#
8,10,13,0#0#0#1#168#988#43#0#0#0#
8,10,14,0#0#0#17#317#824#42#0#0#0#
8,10,15,0#0#0#40#524#627#9#0#0#0#
8,10,16,0#1#35#69#680#414#1#0#0#0#
8,11,1,0#0#0#2#144#844#205#5#0#0#
8,11,2,0#0#0#8#146#952#94#0#0#0#
8,11,3,0#0#0#30#337#783#50#0#0#0#
8,11,4,0#0#25#57#236#753#112#12#5#0#
8,11,5,0#0#0#0#36#1005#159#0#0#0#
8,11,6,0#0#0#0#90#939#171#0#0#0#
8,11,7,0#0#0#0#80#997#123#0#0#0#
8,11,8,0#0#0#28#125#659#264#67#52#5#
8,11,9,0#0#0#0#199#974#27#0#0#0#
8,11,10,0#0#0#0#196#971#33#0#0#0#
8,11,11,0#0#0#1#238#920#41#0#0#0#
8,11,12,0#18#295#136#245#490#16#0#0#0#
8,11,13,0#0#0#1#202#934#63#0#0#0#
8,11,14,0#0#0#22#323#814#40#1#0#0#
8,11,15,0#0#0#42#541#605#12#0#0#0#
8,11,16,0#0#44#81#724#345#6#0#0#0#
8,12,1,0#0#0#1#142#844#208#5#0#0#
8,12,2,0#0#0#10#133#966#91#0#0#0#
8,12,3,0#0#0#27#332#788#53#0#0#0#
8,12,4,0#0#24#54#223#769#109#15#6#0#
8,12,5,0#0#0#0#32#1022#146#0#0#0#
8,12,6,0#0#0#0#77#965#158#0#0#0#
8,12,7,0#0#0#0#61#1016#123#0#0#0#
8,12,8,0#0#1#18#94#708#261#59#58#1#
8,12,9,0#0#0#0#176#999#25#0#0#0#
8,12,10,0#0#0#0#171#1004#25#0#0#0#
8,12,11,0#0#0#1#220#943#36#0#0#0#
8,12,12,0#13#383#150#229#417#8#0#0#0#
8,12,13,0#0#0#1#186#952#61#0#0#0#
8,12,14,0#0#0#18#323#826#32#1#0#0#
8,12,15,0#0#1#55#571#562#11#0#0#0#
8,12,16,0#0#76#53#730#341#0#0#0#0#
8,13,1,0#0#0#2#142#855#196#5#0#0#
8,13,2,0#0#0#10#141#952#97#0#0#0#
8,13,3,0#0#8#53#358#727#54#0#0#0#
8,13,4,0#0#17#20#226#821#105#11#0#0#
8,13,5,0#0#0#0#41#1006#153#0#0#0#
8,13,6,0#0#0#0#71#978#151#0#0#0#
8,13,7,0#0#0#7#62#981#142#6#2#0#
8,13,8,0#0#1#20#58#716#282#64#59#0#
8,13,9,0#0#0#0#189#980#31#0#0#0#
8,13,10,0#0#0#1#181#983#35#0#0#0#
8,13,11,0#0#5#14#235#911#35#0#0#0#
8,13,12,0#38#397#125#203#427#10#0#0#0#
8,13,13,0#0#0#2#190#943#65#0#0#0#
8,13,14,0#0#1#21#344#803#30#1#0#0#
8,13,15,0#0#27#80#588#495#10#0#0#0#
8,13,16,0#7#84#37#687#385#0#0#0#0#
8,14,1,0#0#0#1#134#858#200#7#0#0#
8,14,2,0#0#0#8#133#963#96#0#0#0#
8,14,3,0#0#26#72#338#708#56#0#0#0#
8,14,4,0#0#0#0#217#881#93#9#0#0#
8,14,5,0#0#0#0#22#1033#145#0#0#0#
8,14,6,0#0#0#0#57#1020#123#0#0#0#
8,14,7,0#0#8#48#99#811#150#48#35#1#
8,14,8,0#0#0#8#32#826#224#95#15#0#
8,14,9,0#0#0#0#168#1017#15#0#0#0#
8,14,10,0#0#0#1#159#1023#17#0#0#0#
8,14,11,0#0#101#49#218#810#22#0#0#0#
8,14,12,0#36#265#71#168#627#33#0#0#0#
8,14,13,0#0#0#2#183#969#46#0#0#0#
8,14,14,0#0#0#24#350#810#16#0#0#0#
8,14,15,0#6#64#79#600#442#7#2#0#0#
8,14,16,0#8#56#44#593#492#7#0#0#0#
8,15,1,0#0#0#1#141#848#200#10#0#0#
8,15,2,0#0#0#6#142#955#96#1#0#0#
8,15,3,0#0#29#62#326#727#56#0#0#0#
8,15,4,0#0#0#0#232#870#91#7#0#0#
8,15,5,0#0#0#0#33#1003#164#0#0#0#
8,15,6,0#0#0#0#74#992#134#0#0#0#
8,15,7,0#0#4#53#163#665#177#83#52#3#
8,15,8,0#0#0#0#35#962#187#16#0#0#
8,15,9,0#0#0#0#186#999#15#0#0#0#
8,15,10,0#0#0#1#181#999#19#0#0#0#
8,15,11,0#2#182#88#243#670#15#0#0#0#
8,15,12,0#1#47#33#238#838#43#0#0#0#
8,15,13,0#0#0#2#229#917#51#1#0#0#
8,15,14,0#0#0#24#393#760#23#0#0#0#
8,15,15,0#26#64#92#634#377#5#2#0#0#
8,15,16,0#18#50#41#523#556#12#0#0#0#
8,16,1,0#0#0#0#139#851#198#12#0#0#
8,16,2,0#0#0#5#130#973#91#1#0#0#
8,16,3,0#0#30#57#333#727#53#0#0#0#
8,16,4,0#0#0#0#198#912#84#6#0#0#
8,16,5,0#0#0#0#14#1048#138#0#0#0#
8,16,6,0#0#0#0#56#1028#116#0#0#0#
8,16,7,0#0#0#80#157#688#164#68#40#3#
8,16,8,0#0#0#0#23#1058#119#0#0#0#
8,16,9,0#0#0#0#143#1049#8#0#0#0#
8,16,10,0#0#0#1#145#1043#11#0#0#0#
8,16,11,0#28#289#115#196#560#12#0#0#0#
8,16,12,0#0#0#1#180#1004#15#0#0#0#
8,16,13,0#0#0#2#178#991#29#0#0#0#
8,16,14,0#0#0#22#398#767#13#0#0#0#
8,16,15,0#22#55#101#704#313#5#0#0#0#
8,16,16,0#0#7#29#439#722#3#0#0#0#
8,17,1,0#0#0#1#148#839#199#13#0#0#
8,17,2,0#0#0#8#150#958#82#2#0#0#
8,17,3,0#2#29#73#314#728#44#4#6#0#
8,17,4,0#0#0#0#206#896#89#9#0#0#
8,17,5,0#0#0#0#37#1019#144#0#0#0#
8,17,6,0#0#0#7#65#1025#103#0#0#0#
8,17,7,0#0#5#81#204#677#149#55#27#2#
8,17,8,0#0#0#0#36#1038#126#0#0#0#
8,17,9,0#0#0#0#182#998#20#0#0#0#
8,17,10,0#0#0#1#185#993#21#0#0#0#
8,17,11,0#34#337#138#222#459#10#0#0#0#
8,17,12,0#0#0#1#175#1001#23#0#0#0#
8,17,13,0#0#0#3#219#937#41#0#0#0#
8,17,14,0#0#0#30#429#723#18#0#0#0#
8,17,15,0#17#117#159#624#278#5#0#0#0#
8,17,16,0#0#7#19#411#746#17#0#0#0#
8,18,1,0#0#0#2#151#840#196#11#0#0#
8,18,2,0#0#0#18#167#936#78#1#0#0#
8,18,3,0#0#31#54#290#753#47#13#10#2#
8,18,4,0#0#0#0#195#909#90#6#0#0#
8,18,5,0#0#0#0#34#1016#150#0#0#0#
8,18,6,0#0#7#23#70#993#107#0#0#0#
8,18,7,0#0#4#72#198#741#126#41#18#0#
8,18,8,0#0#0#0#31#1051#118#0#0#0#
8,18,9,0#0#0#0#167#1019#14#0#0#0#
8,18,10,0#0#19#21#201#941#18#0#0#0#
8,18,11,0#28#342#104#212#507#7#0#0#0#
8,18,12,0#0#0#1#146#1038#15#0#0#0#
8,18,13,0#0#0#3#202#962#33#0#0#0#
8,18,14,0#0#1#30#473#681#15#0#0#0#
8,18,15,0#4#87#192#680#230#7#0#0#0#
8,18,16,0#0#0#1#360#817#22#0#0#0#
8,19,1,0#0#0#2#154#849#185#10#0#0#
8,19,2,0#2#33#63#157#849#74#11#10#1#
8,19,3,0#0#0#23#333#785#50#3#6#0#
8,19,4,0#0#0#0#195#909#90#6#0#0#
8,19,5,0#0#0#0#37#1000#163#0#0#0#
8,19,6,0#0#8#47#146#893#102#4#0#0#
8,19,7,0#0#4#36#138#842#124#48#8#0#
8,19,8,0#0#0#0#31#1051#118#0#0#0#
8,19,9,0#0#0#0#174#1010#16#0#0#0#
8,19,10,0#4#138#57#224#766#11#0#0#0#
8,19,11,0#21#261#78#212#615#13#0#0#0#
8,19,12,0#0#0#2#171#998#29#0#0#0#
8,19,13,0#0#0#2#234#927#37#0#0#0#
8,19,14,0#0#64#114#517#479#26#0#0#0#
8,19,15,0#4#28#98#736#323#11#0#0#0#
8,19,16,0#0#0#1#331#850#18#0#0#0#
8,20,1,0#0#0#2#136#872#181#9#0#0#
8,20,2,0#1#33#66#191#805#71#21#11#1#
8,20,3,0#0#1#30#326#788#55#0#0#0#
8,20,4,0#0#0#0#189#922#81#8#0#0#
8,20,5,0#0#0#0#33#1032#135#0#0#0#
8,20,6,0#0#3#70#190#771#126#40#0#0#
8,20,7,0#0#0#0#63#976#140#21#0#0#
8,20,8,0#0#0#0#39#1030#131#0#0#0#
8,20,9,0#0#0#0#213#972#15#0#0#0#
8,20,10,0#2#233#85#228#642#10#0#0#0#
8,20,11,0#13#191#79#192#705#20#0#0#0#
8,20,12,0#0#0#1#171#1001#27#0#0#0#
8,20,13,0#0#0#2#242#932#24#0#0#0#
8,20,14,0#0#64#118#607#393#16#2#0#0#
8,20,15,0#0#3#76#721#397#3#0#0#0#
8,20,16,0#0#0#0#299#884#17#0#0#0#
8,21,1,0#0#0#1#140#872#179#8#0#0#
8,21,2,0#2#32#66#184#812#81#16#7#0#
8,21,3,0#0#1#30#327#787#55#0#0#0#
8,21,4,0#0#0#0#189#922#81#8#0#0#
8,21,5,0#0#0#0#32#1034#134#0#0#0#
8,21,6,0#0#0#55#161#699#214#63#8#0#
8,21,7,0#0#0#0#58#1001#141#0#0#0#
8,21,8,0#0#0#0#39#1030#131#0#0#0#
8,21,9,0#0#0#0#214#968#18#0#0#0#
8,21,10,0#16#316#108#232#519#9#0#0#0#
8,21,11,0#2#111#58#197#808#24#0#0#0#
8,21,12,0#0#0#1#177#995#27#0#0#0#
8,21,13,0#0#0#2#272#896#30#0#0#0#
8,21,14,0#2#84#115#639#341#18#1#0#0#
8,21,15,0#0#0#66#658#473#3#0#0#0#
8,21,16,0#0#0#0#293#887#20#0#0#0#
8,22,1,0#0#0#1#132#879#179#9#0#0#
8,22,2,0#2#41#62#169#844#75#5#2#0#
8,22,3,0#0#2#31#308#805#54#0#0#0#
8,22,4,0#0#0#0#187#924#81#8#0#0#
8,22,5,0#0#0#0#31#1034#135#0#0#0#
8,22,6,0#0#0#26#93#791#196#72#22#0#
8,22,7,0#0#0#0#57#1003#140#0#0#0#
8,22,8,0#0#0#0#35#1034#131#0#0#0#
8,22,9,0#0#0#0#204#979#17#0#0#0#
8,22,10,0#14#366#148#195#474#3#0#0#0#
8,22,11,0#2#42#31#200#902#23#0#0#0#
8,22,12,0#0#0#0#171#1002#27#0#0#0#
8,22,13,0#0#0#4#279#885#29#3#0#0#
8,22,14,0#4#111#83#631#368#3#0#0#0#
8,22,15,0#0#0#51#598#547#4#0#0#0#
8,22,16,0#0#0#0#279#902#19#0#0#0#
8,23,1,0#0#0#3#152#848#188#9#0#0#
8,23,2,0#2#39#61#158#865#72#3#0#0#
